Renderer.render,Renderer.unmount,Scene.add,Scene.update,Scene.draw,Scene.clear,Scene.unmount,Camera.addMouseListener,Camera.updateCameraDirection,Camera.update,Camera.unmount,Cube.initBuffers,Cube.update,Model.build,Model.call,Model.getWeights,Model.setWeights,Trainer.step,Trainer.resetState,Trainer.updateWeights,Trainer.isDead,Model.unmount,Trainer.unmount
0.2099999999627471,0.19999999925494194,0.19999999925494194,0.17000000029802323,0.005000000074505806,0.034999999590218066,0,0.30000000074505806,0,0.04000000022351742,0,0.19999999925494194,0.07500000018626451,1.5999999977648258,65.9999999994412,0,0,68.75999999921768,0,0,2.7499999998137357,0.20000000298023224,0.20000000298023224
0.2050000000745058,0.10000000149011612,0.19999999925494194,0.13500000014901162,0.034999999962747094,0.029999999888241292,0,0.19999999925494194,0,0.009999999776482582,0,0.19999999925494194,0.10000000037252903,1.0999999977648258,64.21500000022351,0,0,67.20000000018626,0,0,2.9800000000745057,0.09999999776482582,0.09999999776482582
0.19999999906867744,0.10000000149011612,0.09999999776482582,0.16999999918043612,0.004999999888241291,0.02000000011175871,0,0.19999999925494194,0,0.029999999888241292,0,0.09999999776482582,0.07999999970197677,1.2999999970197678,65.57499999981374,0,0,68.63000000026076,0,0,3.050000000372529,0.10000000149011612,0.10000000149011612
0.21999999973922968,0.20000000298023224,0.10000000149011612,0.15999999959021807,0.024999999813735484,0.03000000026077032,0,0.09999999776482582,0,0.039999999664723875,0,0.10000000149011612,0.0700000001117587,1.699999999254942,65.44500000048428,0,0,69.07000000048428,0,0,3.6049999998882414,0,0
0.2099999997764826,0.20000000298023224,0.09999999776482582,0.15,0.015000000037252903,0.044999999739229676,0,0.19999999925494194,0,0.029999999888241292,0,0.09999999776482582,0.09000000022351742,1.699999999254942,68.15000000037253,0,0,73.40999999977649,0,0,5.244999999552965,0.09999999776482582,0.09999999776482582
0.2300000000745058,0,0,0.16500000040978194,0.01999999973922968,0.039999999850988385,0,0.29999999701976776,0,0.050000000186264514,0,0,0.05500000026077032,2.400000002235174,68.72000000048429,0,0,72.38500000033528,0,0,3.6599999999627473,0.10000000149011612,0.10000000149011612
0.2100000001490116,0.20000000298023224,0.09999999776482582,0.1600000001490116,0.015000000223517418,0.029999999701976775,0.10000000149011612,0.20000000298023224,0,0.01999999973922968,0.10000000149011612,0.09999999776482582,0.08000000026077032,3.2999999970197678,68.09499999918043,0,0,72.38499999959022,0,0,4.285000000335276,0,0
0.1899999998509884,0.10000000149011612,0.09999999776482582,0.13499999959021808,0.010000000149011612,0.03500000014901161,0,0.20000000298023224,0,0.019999999925494193,0,0.09999999776482582,0.0649999998509884,3.699999999254942,65.70000000055879,0,0,70.3300000000745,0,0,4.6149999996647235,0.10000000149011612,0.10000000149011612
0.2300000000745058,0,0.10000000149011612,0.19499999973922968,0.005000000074505806,0.02500000037252903,0,0.3999999985098839,0,0.025000000186264516,0,0.10000000149011612,0.11499999966472388,1.699999999254942,64.32999999988824,0,0,67.70999999977649,0,0,3.3749999998137357,0,0
0.22999999970197677,0.09999999776482582,0.19999999925494194,0.1599999999627471,0.009999999776482582,0.034999999776482583,0,0.30000000074505806,0.10000000149011612,0.0400000000372529,0,0.19999999925494194,0.0649999998509884,1.2000000029802322,66.10000000018627,0,0,68.9550000000745,0,0,2.844999999925494,0.19999999925494194,0.19999999925494194
0.2150000000372529,0,0.20000000298023224,0.15000000018626453,0.014999999850988387,0.0400000000372529,0,0.29999999701976776,0,0.025000000186264516,0,0.20000000298023224,0.059999999776482585,1.1000000014901161,64.35999999996275,0,0,67.4,0,0,3.040000000037253,0,0
0.2100000001490116,0.19999999925494194,0.09999999776482582,0.13500000033527612,0.019999999925494193,0.034999999962747094,0,0.30000000074505806,0,0.020000000298023225,0,0.09999999776482582,0.07000000048428774,1.300000000745058,64.39499999992549,0,0,67.61000000014901,0,0,3.2100000001490114,0,0
0.2349999999627471,0,0,0.19499999973922968,0.010000000149011612,0.030000000074505807,0,0.30000000074505806,0,0.029999999888241292,0,0,0.13499999959021808,1.3999999985098839,64.35500000026077,0,0,67.91500000003725,0,0,3.5499999998137355,0.19999999925494194,0.19999999925494194
0.21999999992549418,0.10000000149011612,0.10000000149011612,0.13500000014901162,0.01999999973922968,0.050000000186264514,0.10000000149011612,0.19999999925494194,0,0.025000000186264516,0.10000000149011612,0.10000000149011612,0.059999999962747096,1.5999999977648258,63.540000000223515,0,0,67.01999999992549,0,0,3.474999999627471,0,0
0.175,0.29999999701976776,0.09999999776482582,0.1450000001117587,0.009999999962747096,0.015000000037252903,0,0.20000000298023224,0,0.014999999850988387,0,0.09999999776482582,0.07500000018626451,1.7000000029802322,63.214999999292196,0,0,66.88999999966472,0,0,3.6700000002980233,0.10000000149011612,0.10000000149011612
0.17999999988824128,0.10000000149011612,0.19999999925494194,0.1449999999254942,0.005000000074505806,0.029999999888241292,0,0.10000000149011612,0,0.030000000074505807,0,0.19999999925494194,0.0700000001117587,1.9000000022351742,63.40999999977648,0,0,67.26000000033528,0,0,3.830000000447035,0.10000000149011612,0.10000000149011612
0.21000000070780517,0.10000000149011612,0.09999999776482582,0.16000000033527612,0.015000000037252903,0.03000000026077032,0,0.30000000074505806,0,0.029999999888241292,0,0.09999999776482582,0.07500000074505805,3.5,63.93500000014901,0,0,67.98000000026077,0,0,4.035000000149012,0,0
0.1850000001490116,0.09999999776482582,0.10000000149011612,0.15000000018626453,0.004999999888241291,0.010000000149011612,0,0.29999999701976776,0,0.034999999962747094,0,0.10000000149011612,0.0700000001117587,3.7000000029802322,64.52000000029803,0,0,68.79500000011176,0,0,4.274999999813735,0.10000000149011612,0.10000000149011612
0.20000000018626451,0.19999999925494194,0.19999999925494194,0.1450000001117587,0.025,0.030000000074505807,0.10000000149011612,0.20000000298023224,0,0.025000000186264516,0.10000000149011612,0.19999999925494194,0.07999999988824129,2.800000000745058,64.13000000081956,0,0,69.135000000149,0,0,5.004999999329447,0,0
0.2099999999627471,0.20000000298023224,0.10000000149011612,0.1700000001117587,0.019999999925494193,0.015000000037252903,0,0.29999999701976776,0,0.04500000011175871,0,0.10000000149011612,0.08000000026077032,2.699999999254942,64.55500000026078,0,0,68.76500000022352,0,0,4.199999999813736,0,0
0.19000000040978193,0.10000000149011612,0.09999999776482582,0.15000000018626453,0.005000000074505806,0.030000000074505807,0,0.19999999925494194,0,0.019999999925494193,0,0.09999999776482582,0.059999999962747096,2.699999999254942,64.55999999996274,0,0,68.99000000022352,0,0,4.425000000186264,0,0
0.20999999940395356,0,0.20000000298023224,0.16499999947845936,0.005000000074505806,0.025,0,0.19999999925494194,0,0.030000000074505807,0,0.20000000298023224,0.08499999977648258,2.7000000029802322,67.425,0,0,75.27999999970197,0,0,7.844999999925494,0,0.10000000149011612
0.2100000001490116,0.09999999776482582,0.09999999776482582,0.15500000007450582,0.004999999888241291,0.04500000011175871,0.09999999776482582,0.20000000298023224,0,0.010000000149011612,0.09999999776482582,0.09999999776482582,0.07999999970197677,5.600000001490116,69.84499999973923,0,0,73.94000000003726,0,0,4.085000000335276,0.10000000149011612,0.10000000149011612
0.22999999914318323,0.10000000149011612,0,0.16999999955296516,0.029999999888241292,0.01999999973922968,0.10000000149011612,0.19999999925494194,0,0.024999999813735484,0.10000000149011612,0,0.0949999999254942,4.900000002235174,67.2600000007078,0,0,71.21500000003725,0,0,3.9399999994784594,0,0
0.20499999970197677,0,0.09999999776482582,0.14999999962747096,0.019999999925494193,0.030000000074505807,0,0.30000000074505806,0,0.014999999850988387,0,0.09999999776482582,0.07999999970197677,5.5,68.43499999996274,0,0,74.22500000018627,0,0,5.780000000074506,0.10000000149011612,0.10000000149011612
